data,0-9 anni,10-19 anni,20-29 anni,30-39 anni,40-49 anni,50-59 anni,60-69 anni,70-79 anni,80-89 anni,≥90 anni
2020-07-21,15.428571428571429,18.142857142857142,39.285714285714285,43.714285714285715,42.142857142857146,33.42857142857143,22.285714285714285,16.714285714285715,12.714285714285714,5.714285714285714
2020-07-22,15.857142857142858,18.142857142857142,39.285714285714285,42.714285714285715,41.285714285714285,32.0,22.714285714285715,16.857142857142858,12.571428571428571,5.571428571428571
2020-07-23,17.857142857142858,19.285714285714285,42.285714285714285,40.857142857142854,40.0,33.0,21.857142857142858,16.0,12.142857142857142,4.714285714285714
2020-07-24,19.0,20.428571428571427,43.0,40.142857142857146,40.57142857142857,34.857142857142854,22.0,16.571428571428573,11.714285714285714,5.0
2020-07-25,17.571428571428573,23.0,56.142857142857146,45.57142857142857,43.57142857142857,37.42857142857143,21.714285714285715,16.714285714285715,13.428571428571429,5.142857142857143
2020-07-26,17.142857142857142,24.142857142857142,57.0,46.714285714285715,43.42857142857143,47.714285714285715,22.0,16.142857142857142,13.142857142857142,4.714285714285714
2020-07-27,17.571428571428573,25.714285714285715,60.0,45.714285714285715,42.285714285714285,47.285714285714285,21.714285714285715,15.714285714285714,12.142857142857142,4.714285714285714
2020-07-28,16.714285714285715,26.285714285714285,59.857142857142854,45.57142857142857,42.142857142857146,47.0,22.0,15.571428571428571,12.428571428571429,5.142857142857143
2020-07-29,16.714285714285715,26.428571428571427,59.57142857142857,45.142857142857146,42.714285714285715,47.857142857142854,22.0,16.142857142857142,12.571428571428571,5.428571428571429
2020-07-30,14.857142857142858,29.571428571428573,61.57142857142857,50.0,45.0,47.42857142857143,23.142857142857142,17.0,13.142857142857142,5.857142857142857
2020-07-31,14.428571428571429,35.857142857142854,64.85714285714286,51.0,46.857142857142854,45.857142857142854,24.0,16.0,13.142857142857142,5.857142857142857
2020-08-01,15.714285714285714,38.142857142857146,67.14285714285714,50.285714285714285,48.57142857142857,46.0,25.142857142857142,15.428571428571429,11.857142857142858,5.285714285714286
2020-08-02,16.428571428571427,43.57142857142857,69.71428571428571,51.42857142857143,50.857142857142854,37.857142857142854,24.571428571428573,16.428571428571427,12.428571428571429,6.142857142857143
2020-08-03,15.857142857142858,52.714285714285715,76.28571428571429,56.285714285714285,50.714285714285715,40.285714285714285,26.142857142857142,17.285714285714285,12.0,6.857142857142857
2020-08-04,19.0,59.857142857142854,78.0,60.42857142857143,52.0,43.142857142857146,26.0,17.142857142857142,12.285714285714286,6.285714285714286
2020-08-05,19.285714285714285,63.285714285714285,81.57142857142857,62.0,52.142857142857146,43.857142857142854,27.428571428571427,16.714285714285715,12.428571428571429,6.285714285714286
2020-08-06,21.857142857142858,71.42857142857143,84.85714285714286,60.285714285714285,51.57142857142857,45.285714285714285,27.142857142857142,15.142857142857142,11.714285714285714,6.0
2020-08-07,24.571428571428573,76.57142857142857,89.57142857142857,62.142857142857146,50.714285714285715,50.57142857142857,26.857142857142858,15.571428571428571,11.428571428571429,6.142857142857143
2020-08-08,24.0,86.85714285714286,90.28571428571429,63.142857142857146,51.142857142857146,51.142857142857146,27.0,17.0,13.285714285714286,6.428571428571429
2020-08-09,23.857142857142858,90.71428571428571,100.14285714285714,64.85714285714286,52.42857142857143,53.714285714285715,28.142857142857142,17.714285714285715,13.0,5.571428571428571
2020-08-10,24.857142857142858,91.85714285714286,110.28571428571429,63.57142857142857,56.142857142857146,54.857142857142854,28.142857142857142,17.571428571428573,13.714285714285714,5.142857142857143
2020-08-11,22.714285714285715,88.14285714285714,114.57142857142857,61.285714285714285,55.142857142857146,53.714285714285715,28.571428571428573,17.428571428571427,13.857142857142858,5.428571428571429
2020-08-12,22.142857142857142,89.28571428571429,122.14285714285714,62.42857142857143,56.142857142857146,54.42857142857143,27.714285714285715,18.0,14.142857142857142,5.142857142857143
2020-08-13,22.0,90.0,137.57142857142858,66.28571428571429,59.142857142857146,56.285714285714285,30.0,19.571428571428573,15.285714285714286,4.714285714285714
2020-08-14,23.857142857142858,95.14285714285714,159.85714285714286,75.85714285714286,65.42857142857143,58.142857142857146,30.857142857142858,19.857142857142858,16.714285714285715,5.142857142857143
2020-08-15,24.571428571428573,96.0,194.42857142857142,83.28571428571429,69.42857142857143,65.71428571428571,32.857142857142854,18.857142857142858,14.571428571428571,5.142857142857143
2020-08-16,25.428571428571427,102.57142857142857,227.85714285714286,101.14285714285714,78.71428571428571,72.71428571428571,35.142857142857146,20.142857142857142,15.285714285714286,5.714285714285714
2020-08-17,26.142857142857142,107.57142857142857,273.14285714285717,119.85714285714286,87.28571428571429,83.71428571428571,39.57142857142857,21.0,18.857142857142858,6.714285714285714
2020-08-18,27.857142857142858,118.85714285714286,311.0,137.0,97.71428571428571,92.71428571428571,42.285714285714285,24.857142857142858,18.857142857142858,7.142857142857143
2020-08-19,29.428571428571427,124.28571428571429,334.85714285714283,148.14285714285714,101.85714285714286,98.0,45.0,25.714285714285715,19.0,7.142857142857143
2020-08-20,31.142857142857142,135.28571428571428,382.7142857142857,176.85714285714286,114.28571428571429,115.0,48.142857142857146,26.285714285714285,19.714285714285715,9.571428571428571
2020-08-21,30.428571428571427,140.85714285714286,413.0,197.14285714285714,124.57142857142857,129.57142857142858,55.42857142857143,30.571428571428573,20.428571428571427,10.428571428571429
2020-08-22,34.42857142857143,153.14285714285714,421.7142857142857,211.0,135.57142857142858,139.28571428571428,60.857142857142854,33.0,23.285714285714285,10.428571428571429
2020-08-23,38.0,157.28571428571428,432.42857142857144,214.28571428571428,143.28571428571428,151.57142857142858,63.857142857142854,35.285714285714285,28.0,11.142857142857142
2020-08-24,40.42857142857143,162.0,415.57142857142856,213.42857142857142,149.42857142857142,159.14285714285714,68.71428571428571,40.0,29.285714285714285,10.571428571428571
2020-08-25,41.57142857142857,160.42857142857142,403.2857142857143,213.57142857142858,153.0,164.71428571428572,75.0,41.857142857142854,32.142857142857146,11.857142857142858
2020-08-26,43.42857142857143,156.42857142857142,383.14285714285717,210.28571428571428,156.42857142857142,167.57142857142858,76.57142857142857,42.285714285714285,31.285714285714285,12.0
2020-08-27,45.857142857142854,147.71428571428572,352.0,201.28571428571428,159.0,167.0,84.0,48.857142857142854,32.42857142857143,10.0
2020-08-28,46.857142857142854,140.28571428571428,330.7142857142857,191.28571428571428,163.57142857142858,170.28571428571428,87.71428571428571,50.714285714285715,33.142857142857146,9.0
2020-08-29,47.714285714285715,129.14285714285714,311.0,195.14285714285714,178.0,181.71428571428572,91.0,53.57142857142857,33.285714285714285,9.857142857142858
2020-08-30,53.0,125.42857142857143,292.2857142857143,197.71428571428572,187.71428571428572,187.14285714285714,98.28571428571429,56.57142857142857,32.57142857142857,9.428571428571429
2020-08-31,57.57142857142857,121.57142857142857,281.7142857142857,205.85714285714286,197.57142857142858,198.28571428571428,104.71428571428571,61.142857142857146,30.714285714285715,11.0
2020-09-01,63.142857142857146,119.85714285714286,269.57142857142856,205.42857142857142,204.42857142857142,206.57142857142858,106.14285714285714,65.14285714285714,31.285714285714285,10.714285714285714
2020-09-02,63.857142857142854,118.71428571428571,264.14285714285717,202.85714285714286,205.85714285714286,207.14285714285714,108.57142857142857,67.14285714285714,33.42857142857143,10.714285714285714
2020-09-03,65.28571428571429,118.28571428571429,260.7142857142857,208.28571428571428,208.14285714285714,219.85714285714286,111.0,67.14285714285714,38.0,11.428571428571429
2020-09-04,69.0,118.0,256.42857142857144,215.28571428571428,217.28571428571428,225.71428571428572,112.42857142857143,69.14285714285714,40.42857142857143,12.142857142857142
2020-09-05,72.57142857142857,117.0,251.85714285714286,210.28571428571428,214.85714285714286,225.14285714285714,118.0,72.42857142857143,45.142857142857146,13.142857142857142
2020-09-06,75.42857142857143,119.0,245.85714285714286,210.57142857142858,217.14285714285714,225.57142857142858,119.14285714285714,76.85714285714286,46.857142857142854,14.714285714285714
2020-09-07,75.57142857142857,120.42857142857143,244.42857142857142,208.0,213.28571428571428,224.57142857142858,118.14285714285714,76.85714285714286,51.857142857142854,14.857142857142858
2020-09-08,75.14285714285714,119.14285714285714,246.14285714285714,212.14285714285714,213.57142857142858,225.28571428571428,123.0,77.71428571428571,51.285714285714285,15.428571428571429
2020-09-09,75.0,119.14285714285714,247.71428571428572,212.71428571428572,212.71428571428572,227.28571428571428,122.71428571428571,78.28571428571429,51.714285714285715,15.285714285714286
2020-09-10,78.85714285714286,120.28571428571429,242.85714285714286,212.14285714285714,216.71428571428572,224.0,126.42857142857143,83.0,47.714285714285715,16.142857142857142
2020-09-11,82.85714285714286,123.28571428571429,237.85714285714286,212.57142857142858,221.85714285714286,230.0,132.0,87.0,51.0,17.571428571428573
2020-09-12,79.14285714285714,123.57142857142857,230.71428571428572,215.71428571428572,221.14285714285714,227.42857142857142,134.57142857142858,89.85714285714286,49.42857142857143,17.0
2020-09-13,79.85714285714286,123.57142857142857,229.85714285714286,223.14285714285714,223.0,226.71428571428572,141.71428571428572,87.42857142857143,48.142857142857146,15.285714285714286
2020-09-14,84.85714285714286,127.57142857142857,231.85714285714286,225.85714285714286,233.14285714285714,229.57142857142858,145.42857142857142,87.71428571428571,50.57142857142857,16.285714285714285
2020-09-15,85.85714285714286,129.71428571428572,230.71428571428572,226.0,236.14285714285714,229.71428571428572,149.0,86.42857142857143,54.42857142857143,17.571428571428573
2020-09-16,86.0,131.0,229.28571428571428,227.28571428571428,238.0,230.14285714285714,150.57142857142858,86.85714285714286,56.57142857142857,17.571428571428573
2020-09-17,89.14285714285714,137.28571428571428,235.28571428571428,229.14285714285714,245.0,241.71428571428572,158.0,87.85714285714286,60.857142857142854,18.0
2020-09-18,91.85714285714286,138.14285714285714,239.28571428571428,231.42857142857142,243.57142857142858,249.85714285714286,162.28571428571428,88.0,60.142857142857146,17.142857142857142
2020-09-19,98.42857142857143,145.71428571428572,248.0,235.28571428571428,253.0,264.14285714285717,166.57142857142858,92.0,63.142857142857146,19.142857142857142
2020-09-20,97.28571428571429,149.85714285714286,250.14285714285714,232.85714285714286,254.85714285714286,279.2857142857143,169.42857142857142,96.71428571428571,65.14285714285714,21.714285714285715
2020-09-21,102.14285714285714,153.57142857142858,252.85714285714286,240.42857142857142,257.14285714285717,286.57142857142856,172.71428571428572,99.28571428571429,61.285714285714285,21.142857142857142
2020-09-22,103.0,155.85714285714286,258.7142857142857,242.28571428571428,258.42857142857144,290.0,172.85714285714286,105.14285714285714,60.285714285714285,20.142857142857142
2020-09-23,105.71428571428571,159.71428571428572,265.2857142857143,245.42857142857142,260.85714285714283,294.42857142857144,174.57142857142858,109.14285714285714,61.57142857142857,21.571428571428573
2020-09-24,108.0,168.42857142857142,274.85714285714283,245.85714285714286,269.42857142857144,291.85714285714283,175.42857142857142,112.85714285714286,61.285714285714285,23.0
2020-09-25,111.42857142857143,178.0,291.42857142857144,255.14285714285714,270.2857142857143,294.7142857142857,176.71428571428572,115.42857142857143,62.714285714285715,25.285714285714285
2020-09-26,119.0,189.57142857142858,303.0,272.0,278.14285714285717,303.2857142857143,180.85714285714286,119.0,65.42857142857143,26.142857142857142
2020-09-27,128.42857142857142,210.42857142857142,329.0,294.2857142857143,300.7142857142857,318.14285714285717,190.57142857142858,126.28571428571429,72.71428571428571,27.714285714285715
2020-09-28,138.14285714285714,232.85714285714286,353.14285714285717,309.7142857142857,321.2857142857143,347.0,204.28571428571428,137.0,85.14285714285714,30.714285714285715
2020-09-29,152.14285714285714,263.57142857142856,371.57142857142856,326.7142857142857,343.14285714285717,367.42857142857144,213.28571428571428,141.28571428571428,94.57142857142857,31.142857142857142
2020-09-30,157.85714285714286,277.57142857142856,388.0,341.2857142857143,360.2857142857143,387.14285714285717,226.14285714285714,147.14285714285714,102.71428571428571,34.57142857142857
2020-10-01,177.0,322.14285714285717,418.42857142857144,390.14285714285717,412.14285714285717,441.42857142857144,256.0,162.85714285714286,126.42857142857143,44.857142857142854
2020-10-02,195.57142857142858,369.0,461.85714285714283,435.42857142857144,475.7142857142857,501.85714285714283,287.7142857142857,184.0,144.85714285714286,49.42857142857143
2020-10-03,221.28571428571428,419.57142857142856,523.7142857142857,489.2857142857143,537.1428571428571,564.1428571428571,325.85714285714283,206.0,160.57142857142858,54.857142857142854
2020-10-04,243.14285714285714,472.85714285714283,592.2857142857143,555.7142857142857,601.5714285714286,634.4285714285714,361.7142857142857,229.85714285714286,182.57142857142858,61.857142857142854
2020-10-05,266.7142857142857,536.8571428571429,674.8571428571429,634.7142857142857,681.4285714285714,707.7142857142857,409.0,256.7142857142857,203.42857142857142,68.85714285714286
2020-10-06,286.0,599.7142857142857,749.5714285714286,696.8571428571429,754.5714285714286,793.7142857142857,453.57142857142856,285.42857142857144,229.14285714285714,76.85714285714286
2020-10-07,300.42857142857144,633.5714285714286,778.8571428571429,724.1428571428571,790.8571428571429,822.7142857142857,472.42857142857144,302.7142857142857,238.42857142857142,81.42857142857143
2020-10-08,334.2857142857143,730.5714285714286,891.8571428571429,811.8571428571429,895.4285714285714,934.1428571428571,538.5714285714286,348.0,259.14285714285717,84.85714285714286
2020-10-09,368.85714285714283,831.0,994.1428571428571,921.5714285714286,1006.5714285714286,1067.142857142857,617.1428571428571,392.7142857142857,298.42857142857144,100.28571428571429
2020-10-10,401.85714285714283,963.0,1127.857142857143,1021.4285714285714,1144.857142857143,1199.0,694.1428571428571,438.14285714285717,329.0,107.85714285714286
2020-10-11,434.7142857142857,1079.142857142857,1246.7142857142858,1134.0,1279.7142857142858,1341.0,777.5714285714286,480.57142857142856,360.42857142857144,123.42857142857143
2020-10-12,474.0,1225.0,1385.0,1244.142857142857,1435.857142857143,1507.2857142857142,868.7142857142857,535.2857142857143,395.14285714285717,139.42857142857142
2020-10-13,509.2857142857143,1349.7142857142858,1500.7142857142858,1349.0,1556.5714285714287,1641.0,941.8571428571429,585.8571428571429,422.7142857142857,153.42857142857142
2020-10-14,528.7142857142857,1400.7142857142858,1549.7142857142858,1405.857142857143,1617.0,1706.5714285714287,992.0,613.2857142857143,450.7142857142857,158.28571428571428
2020-10-15,559.0,1555.857142857143,1733.2857142857142,1556.857142857143,1804.2857142857142,1909.5714285714287,1094.7142857142858,677.8571428571429,501.7142857142857,176.71428571428572
2020-10-16,598.2857142857143,1712.2857142857142,1950.142857142857,1739.4285714285713,2028.2857142857142,2132.285714285714,1211.0,761.4285714285714,544.1428571428571,193.0
2020-10-17,640.2857142857143,1854.2857142857142,2188.5714285714284,1976.0,2287.4285714285716,2426.285714285714,1375.0,865.8571428571429,628.5714285714286,226.57142857142858
2020-10-18,696.1428571428571,2054.4285714285716,2454.4285714285716,2208.5714285714284,2568.1428571428573,2737.714285714286,1539.5714285714287,968.4285714285714,702.2857142857143,251.71428571428572
2020-10-19,753.8571428571429,2234.8571428571427,2721.714285714286,2443.4285714285716,2867.1428571428573,3062.0,1711.857142857143,1083.5714285714287,788.0,280.2857142857143
2020-10-20,795.7142857142857,2350.285714285714,2889.4285714285716,2604.5714285714284,3068.285714285714,3277.0,1837.857142857143,1158.5714285714287,844.7142857142857,297.0
2020-10-21,811.1428571428571,2404.1428571428573,2987.8571428571427,2677.285714285714,3178.5714285714284,3410.4285714285716,1902.142857142857,1210.857142857143,888.7142857142857,313.14285714285717
2020-10-22,860.2857142857143,2525.1428571428573,3190.285714285714,2874.1428571428573,3444.0,3723.8571428571427,2068.0,1313.4285714285713,984.7142857142857,348.57142857142856
2020-10-23,917.4285714285714,2707.0,3380.285714285714,3083.0,3745.5714285714284,4057.714285714286,2246.714285714286,1415.4285714285713,1089.5714285714287,379.14285714285717
2020-10-24,971.0,2846.285714285714,3575.4285714285716,3293.714285714286,4035.285714285714,4372.285714285715,2428.1428571428573,1530.2857142857142,1165.4285714285713,404.57142857142856
2020-10-25,1000.5714285714286,2932.5714285714284,3720.285714285714,3457.714285714286,4276.714285714285,4632.142857142857,2595.0,1639.142857142857,1222.5714285714287,420.85714285714283
2020-10-26,1036.5714285714287,3025.285714285714,3860.8571428571427,3644.1428571428573,4525.714285714285,4905.142857142857,2744.8571428571427,1743.5714285714287,1296.4285714285713,432.14285714285717
2020-10-27,1073.857142857143,3072.285714285714,3928.0,3713.8571428571427,4654.142857142857,5054.714285714285,2846.285714285714,1829.0,1362.2857142857142,457.0
2020-10-28,1083.5714285714287,3087.714285714286,3952.0,3761.285714285714,4708.142857142857,5126.0,2895.5714285714284,1872.857142857143,1384.7142857142858,464.0
2020-10-29,1116.0,3108.285714285714,4014.4285714285716,3896.285714285714,4897.0,5334.571428571428,3024.4285714285716,1964.0,1450.2857142857142,478.2857142857143
2020-10-30,1159.0,3100.8571428571427,4117.285714285715,3996.5714285714284,5053.0,5533.285714285715,3162.8571428571427,2074.285714285714,1501.857142857143,498.0
2020-10-31,1185.5714285714287,3145.5714285714284,4197.571428571428,4120.142857142857,5234.142857142857,5780.571428571428,3317.1428571428573,2183.1428571428573,1584.7142857142858,518.4285714285714
2020-11-01,1232.142857142857,3143.285714285714,4264.714285714285,4214.0,5405.714285714285,6013.142857142857,3443.8571428571427,2305.714285714286,1686.142857142857,545.7142857142857
2020-11-02,1263.7142857142858,3115.4285714285716,4339.714285714285,4312.857142857143,5575.0,6241.142857142857,3580.714285714286,2416.285714285714,1756.4285714285713,580.0
2020-11-03,1284.2857142857142,3102.285714285714,4387.142857142857,4402.142857142857,5681.142857142857,6393.428571428572,3671.4285714285716,2478.8571428571427,1820.5714285714287,592.2857142857143
2020-11-04,1294.0,3108.4285714285716,4396.142857142857,4426.285714285715,5738.571428571428,6445.0,3720.4285714285716,2509.4285714285716,1856.142857142857,606.5714285714286
2020-11-05,1312.4285714285713,3069.0,4414.857142857143,4462.285714285715,5827.0,6548.0,3815.1428571428573,2576.285714285714,1895.142857142857,619.7142857142857
2020-11-06,1311.2857142857142,3030.0,4391.428571428572,4496.571428571428,5910.714285714285,6629.0,3889.4285714285716,2642.0,1951.142857142857,646.0
2020-11-07,1303.4285714285713,2912.4285714285716,4307.428571428572,4412.0,5876.571428571428,6593.714285714285,3865.285714285714,2655.0,1992.142857142857,665.7142857142857
2020-11-08,1295.4285714285713,2835.1428571428573,4234.428571428572,4376.285714285715,5830.857142857143,6555.571428571428,3867.714285714286,2685.285714285714,2016.7142857142858,682.8571428571429
2020-11-09,1290.2857142857142,2750.4285714285716,4131.428571428572,4296.0,5743.571428571428,6482.428571428572,3869.0,2702.1428571428573,2059.8571428571427,710.8571428571429
2020-11-10,1282.857142857143,2693.5714285714284,4085.1428571428573,4256.714285714285,5728.0,6433.142857142857,3875.8571428571427,2722.8571428571427,2045.5714285714287,706.5714285714286
2020-11-11,1276.2857142857142,2661.285714285714,4047.0,4233.285714285715,5689.428571428572,6390.142857142857,3850.714285714286,2742.4285714285716,2054.8571428571427,713.0
2020-11-12,1280.0,2602.0,3970.4285714285716,4174.714285714285,5598.142857142857,6348.142857142857,3836.714285714286,2771.285714285714,2106.4285714285716,754.2857142857143
2020-11-13,1259.857142857143,2532.0,3895.5714285714284,4134.571428571428,5549.857142857143,6295.857142857143,3839.4285714285716,2764.4285714285716,2128.1428571428573,750.1428571428571
2020-11-14,1241.5714285714287,2479.1428571428573,3822.1428571428573,4095.4285714285716,5467.714285714285,6222.714285714285,3831.5714285714284,2760.4285714285716,2125.5714285714284,752.2857142857143
2020-11-15,1208.857142857143,2433.4285714285716,3740.1428571428573,4037.8571428571427,5389.714285714285,6137.285714285715,3802.8571428571427,2735.5714285714284,2109.8571428571427,746.8571428571429
2020-11-16,1164.4285714285713,2350.1428571428573,3589.8571428571427,3927.714285714286,5225.857142857143,5927.571428571428,3712.0,2675.8571428571427,2082.285714285714,731.1428571428571
2020-11-17,1120.2857142857142,2292.8571428571427,3488.285714285714,3829.0,5082.428571428572,5776.285714285715,3611.0,2605.0,2048.1428571428573,721.7142857142857
2020-11-18,1110.5714285714287,2265.8571428571427,3437.4285714285716,3770.0,5003.285714285715,5695.285714285715,3550.0,2544.5714285714284,2008.0,699.8571428571429
2020-11-19,1070.5714285714287,2197.285714285714,3289.4285714285716,3631.1428571428573,4819.857142857143,5441.571428571428,3418.1428571428573,2443.285714285714,1934.4285714285713,661.4285714285714
2020-11-20,1037.5714285714287,2094.1428571428573,3122.1428571428573,3433.285714285714,4553.0,5179.428571428572,3247.285714285714,2360.5714285714284,1875.0,652.5714285714286
2020-11-21,1005.4285714285714,2009.4285714285713,2941.1428571428573,3258.5714285714284,4324.714285714285,4872.428571428572,3092.8571428571427,2272.4285714285716,1807.142857142857,649.5714285714286
2020-11-22,974.5714285714286,1916.857142857143,2783.1428571428573,3067.285714285714,4100.714285714285,4621.142857142857,2942.0,2168.8571428571427,1768.5714285714287,649.7142857142857
2020-11-23,956.5714285714286,1852.0,2660.0,2910.285714285714,3897.1428571428573,4381.857142857143,2787.285714285714,2063.714285714286,1685.142857142857,623.4285714285714
2020-11-24,952.2857142857143,1809.2857142857142,2555.1428571428573,2836.1428571428573,3780.1428571428573,4229.142857142857,2705.5714285714284,2009.0,1669.2857142857142,626.5714285714286
2020-11-25,940.0,1778.0,2523.8571428571427,2781.1428571428573,3712.1428571428573,4153.142857142857,2669.5714285714284,1969.4285714285713,1652.7142857142858,630.7142857142857
2020-11-26,924.2857142857143,1720.5714285714287,2428.1428571428573,2662.1428571428573,3546.4285714285716,3997.8571428571427,2564.8571428571427,1904.5714285714287,1610.4285714285713,628.0
2020-11-27,906.0,1680.4285714285713,2319.0,2569.0,3416.0,3814.4285714285716,2466.285714285714,1829.142857142857,1575.0,625.1428571428571
2020-11-28,890.1428571428571,1621.7142857142858,2222.1428571428573,2464.4285714285716,3254.285714285714,3656.285714285714,2361.714285714286,1751.142857142857,1537.4285714285713,606.5714285714286
2020-11-29,875.0,1566.857142857143,2124.5714285714284,2357.5714285714284,3111.1428571428573,3459.5714285714284,2246.285714285714,1667.5714285714287,1467.857142857143,575.5714285714286
2020-11-30,854.0,1532.5714285714287,2047.0,2291.285714285714,3004.285714285714,3357.714285714286,2179.285714285714,1621.5714285714287,1444.5714285714287,566.7142857142857
2020-12-01,843.5714285714286,1489.0,2022.0,2219.714285714286,2936.285714285714,3281.1428571428573,2140.5714285714284,1595.4285714285713,1411.857142857143,566.0
2020-12-02,831.5714285714286,1463.142857142857,1988.4285714285713,2196.1428571428573,2897.5714285714284,3244.714285714286,2112.4285714285716,1573.7142857142858,1386.4285714285713,558.0
2020-12-03,813.1428571428571,1430.142857142857,1948.7142857142858,2140.0,2853.8571428571427,3162.285714285714,2050.0,1528.5714285714287,1356.4285714285713,543.7142857142857
2020-12-04,723.7142857142857,1264.4285714285713,1722.142857142857,1863.4285714285713,2481.1428571428573,2765.285714285714,1793.0,1346.2857142857142,1194.142857142857,470.42857142857144
2020-12-05,718.8571428571429,1248.857142857143,1700.7142857142858,1841.857142857143,2476.714285714286,2752.1428571428573,1763.2857142857142,1317.2857142857142,1171.5714285714287,456.42857142857144
2020-12-06,712.2857142857143,1253.142857142857,1710.857142857143,1850.4285714285713,2488.8571428571427,2774.4285714285716,1767.7142857142858,1322.5714285714287,1178.2857142857142,466.2857142857143
2020-12-07,707.4285714285714,1250.7142857142858,1706.857142857143,1840.142857142857,2476.8571428571427,2742.1428571428573,1754.142857142857,1318.5714285714287,1167.4285714285713,468.7142857142857
2020-12-08,696.7142857142857,1237.5714285714287,1693.2857142857142,1841.7142857142858,2454.0,2746.8571428571427,1726.5714285714287,1304.5714285714287,1136.2857142857142,449.7142857142857
2020-12-09,692.5714285714286,1233.142857142857,1678.857142857143,1828.7142857142858,2446.4285714285716,2731.4285714285716,1714.4285714285713,1305.5714285714287,1133.0,444.7142857142857
2020-12-10,685.4285714285714,1228.142857142857,1664.0,1816.4285714285713,2416.714285714286,2675.5714285714284,1697.4285714285713,1298.7142857142858,1108.0,435.85714285714283
2020-12-11,755.0,1341.142857142857,1851.4285714285713,2008.142857142857,2681.8571428571427,2946.4285714285716,1866.142857142857,1423.0,1218.0,490.0
2020-12-12,741.4285714285714,1304.857142857143,1821.0,1956.5714285714287,2588.285714285714,2851.714285714286,1813.5714285714287,1396.7142857142858,1176.0,472.42857142857144
2020-12-13,724.8571428571429,1263.7142857142858,1758.142857142857,1914.2857142857142,2501.4285714285716,2711.714285714286,1758.4285714285713,1347.5714285714287,1126.7142857142858,445.57142857142856
2020-12-14,705.1428571428571,1216.2857142857142,1717.0,1873.4285714285713,2435.285714285714,2657.0,1729.857142857143,1316.142857142857,1087.5714285714287,423.2857142857143
2020-12-15,690.0,1196.7142857142858,1702.142857142857,1850.0,2415.8571428571427,2605.285714285714,1718.4285714285713,1285.142857142857,1089.142857142857,426.2857142857143
2020-12-16,704.4285714285714,1203.7142857142858,1731.142857142857,1872.0,2424.1428571428573,2618.285714285714,1731.2857142857142,1285.2857142857142,1088.5714285714287,427.2857142857143
2020-12-17,703.7142857142857,1177.142857142857,1736.857142857143,1867.7142857142858,2399.714285714286,2617.5714285714284,1717.142857142857,1270.2857142857142,1061.2857142857142,411.2857142857143
2020-12-18,712.4285714285714,1182.142857142857,1761.4285714285713,1909.142857142857,2423.4285714285716,2659.285714285714,1757.142857142857,1283.857142857143,1037.2857142857142,389.57142857142856
2020-12-19,721.0,1212.2857142857142,1796.4285714285713,1946.142857142857,2476.0,2709.285714285714,1811.5714285714287,1311.5714285714287,1054.0,387.2857142857143
2020-12-20,727.5714285714286,1207.7142857142858,1791.142857142857,1918.142857142857,2459.285714285714,2711.285714285714,1791.5714285714287,1309.5714285714287,1034.142857142857,382.2857142857143
2020-12-21,649.4285714285714,1063.0,1588.5714285714287,1685.142857142857,2175.4285714285716,2385.4285714285716,1588.4285714285713,1167.4285714285713,924.7142857142857,339.0
2020-12-22,613.5714285714286,1005.2857142857143,1496.4285714285713,1594.0,2060.5714285714284,2266.1428571428573,1506.857142857143,1129.142857142857,873.8571428571429,317.42857142857144
2020-12-23,613.2857142857143,1019.8571428571429,1509.5714285714287,1623.7142857142858,2100.0,2306.714285714286,1530.7142857142858,1145.0,882.2857142857143,314.57142857142856
2020-12-24,606.7142857142857,1053.0,1535.5714285714287,1681.857142857143,2154.0,2346.8571428571427,1570.0,1159.7142857142858,891.1428571428571,316.42857142857144
2020-12-25,623.8571428571429,1112.2857142857142,1623.857142857143,1786.2857142857142,2254.8571428571427,2444.714285714286,1645.0,1216.7142857142858,915.8571428571429,322.85714285714283
2020-12-26,648.1428571428571,1170.4285714285713,1729.857142857143,1894.857142857143,2351.0,2556.1428571428573,1729.7142857142858,1277.0,935.4285714285714,324.2857142857143
2020-12-27,658.2857142857143,1216.0,1792.142857142857,1965.2857142857142,2401.4285714285716,2631.285714285714,1786.4285714285713,1315.7142857142858,971.7142857142857,327.42857142857144
2020-12-28,665.4285714285714,1234.7142857142858,1812.142857142857,1987.7142857142858,2419.0,2658.0,1794.5714285714287,1326.4285714285713,987.1428571428571,334.2857142857143
2020-12-29,721.0,1337.5714285714287,1950.4285714285713,2123.714285714286,2583.0,2841.0,1916.4285714285713,1404.4285714285713,1065.0,358.7142857142857
2020-12-30,722.5714285714286,1349.4285714285713,1963.7142857142858,2130.8571428571427,2586.714285714286,2859.5714285714284,1931.857142857143,1410.7142857142858,1075.142857142857,360.0
2020-12-31,748.1428571428571,1412.2857142857142,2051.4285714285716,2199.1428571428573,2651.8571428571427,2927.8571428571427,1984.5714285714287,1464.5714285714287,1106.2857142857142,363.7142857142857
2021-01-01,745.1428571428571,1436.0,2075.285714285714,2200.0,2650.4285714285716,2938.0,1975.7142857142858,1470.4285714285713,1127.7142857142858,379.42857142857144
2021-01-02,660.4285714285714,1282.2857142857142,1812.857142857143,1909.0,2310.4285714285716,2566.8571428571427,1708.5714285714287,1297.7142857142858,1015.2857142857143,341.7142857142857
